Trafodion,OpenWebBeans,Drill,Jena,stdcxx,Etch,Impala,Shindig,Droids,Sanselan,Isis,Ivy,Sling,Rya,SkyWalking,OpenWhisk,Usergrid,Aurora,Samza,Wave,Tajo,VCL,Pivot,Ratis,REEF,MRUnit,OFBiz,Crunch,SINGA,NMaven,Hama,EasyAnt,PDFBox,Zipkin,XAP,Onami,DataSketches,Clerezza,Atlas,Sentry,CouchDB,AWF,Roller,Superset,Wookie,DeviceMap,Celix,HORN,JSPWiki,APISIX,FreeMarker,Ambari,OpenOffice.org,Guacamole,Quickstep,SIS,HCatalog,PhotArk,Kudu,ECharts,Tika,Gora,Tashi,ShardingSphere,Pinot,UIMA,Iceberg,ODF Toolkit,Chukwa,Allura,Imperius,Myriad,Wink,cTAKES,Knox,Eagle,HTrace,Daffodil,Openmeetings,Cordova,MADlib,Ode,ServiceComb,Dubbo,Fluo,ActiveMQ,Tez,Jackrabbit,Qpid,IoTDB,Yoko,AriaTosca,Blur,Gobblin,AsterixDB,Edgent,Subversion,Amaterasu,Griffin,Helix,Tuscany,Metron,Bigtop,MRQL,Graffito,ACE,Chemistry,Slider,Giraph,Falcon,Ranger,River,Click,Curator,Libcloud,BatchEE,Deltacloud,Gearpump,Airavata,Flume,CXF,Tephra,Cayenne,Flink,Mnemonic,Hermes,PLC4X,TVM,Trinidad,Abdera,Twill,Kato,Druid,SystemML,NPanday,Muse,OpenNLP,ESME,S4,TinkerPop,Juneau,Synapse,Gossip,HAWQ,ManifoldCF,DeltaSpike,Mesos,Bean Validation,Streams,VXQuery,Sirona,Thrift,Pulsar,Stanbol,Bluesky,Lens,OODT,Lucy,NiFi,PredictionIO,Buildr,DataFu,Any23,Taverna,Provisionr,Joshua,Omid,CloudStack,Solr,Apex,DistributedLog,iBATIS,Aries,Syncope,Open Climate Workbench,Zeta Components,Shiro,Felix,Olio,jclouds,Traffic Control,Parquet,Kafka,Oozie,Lucene.NET,HISE,SAMOA,Airflow,JDO,Storm,Brooklyn,Ignite,WebWork 2,Wicket,Stratos,Cassandra,Johnzon,CarbonData,Calcite,Whirr,Zeppelin,Kitty,Kalumet,Kylin,Bloodhound,Unomi,Harmony,Nuvem,Empire-db,Amber,Sqoop,Flex,mod_ftp,OpenAz,Pig,Hadoop Development Tools (HDT),Lokahi,Geode,ServiceMix,S2Graph,Heraldry,Accumulo,Directory,Derby,DolphinScheduler,MyFaces,Fineract,Agila,FtpServer,Phoenix,TripleSoup,Corinthia,Composer,Pirk,iota,Rave,Mynewt,Ripple,Olingo,DirectMemory,Spark,Groovy,RocketMQ,Beehive,Stonehenge,Tamaya,Hudi,NetBeans,Alois,Traffic Server,OGNL,OpenJPA,CommonsRDF,Climate Model Diagnostic Analyzer,MetaModel,JuiCE,Concerted,Nutch,Beam,Warble,RCF,Kabuki,Weex
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.4583333333333333,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.9732142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.0,0.0,0.0,0.0,0.9310344827586207,0.1,1.0,0.0,1.0,0.0,0.0,0.15217391304347827,0.4,0.3493975903614458,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.42857142857142855,1.0,0.321285140562249,1.0,0.0,0.14285714285714285,0.0,0.5555555555555556,0.05263157894736842,0.0,0.2692307692307692,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0046875,0.0,0.41304347826086957,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.7857142857142857,0.36,0.0,0.0,0.0,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.3111111111111111,0.8764044943820225,0.0,0.0,0.0,0.0,0.0,0.06097560975609756,0.4166666666666667,0.0,0.25,0.0,0.0,0.30357142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302158273381295,0.0,0.0,0.5,0.0,0.0,0.018518518518518517,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.4,1.0,0.0,0.4,0.0,0.0,0.07407407407407407,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.07692307692307693,0.0,0.0,0.0,0.5217391304347826,1.0,0.0,0.0,0.0,0.16666666666666666,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.41379310344827586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.5555555555555556,1.0,0.0,0.1,1.0,0.0,0.16666666666666666,0.0,0.09523809523809523,0.0,0.0,0.32653061224489793,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.44,0.0,0.0,0.9259259259259259,0.0,1.0,0.38461538461538464,0.22088353413654618,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.25,0.0,0.3333333333333333,0.1,0.0,0.22857142857142856,0.5625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3176470588235294,0.16666666666666666,0.0,1.0,0.043478260869565216,0.4166666666666667,0.0,0.8333333333333334,1.0,0.06666666666666667,0.0,0.0,0.4057971014492754,0.6363636363636364,0.0,0.3333333333333333,0.0,0.0,0.36666666666666664,0.2,0.0,0.18181818181818182,0.14285714285714285,1.0,0.9827586206896551,0.0,0.0,0.0,0.4230769230769231,0.4457831325301205,0.3157894736842105,1.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.2,0.0,0.6428571428571429,1.0,0.0,0.20967741935483872,0.07692307692307693,0.375,0.011363636363636364,0.0,0.6962025316455697,0.9705882352941176,0.0,0.0,1.0,0.375,0.0,0.0,0.0,0.3472222222222222,0.12686567164179105,0.0,0.0,0.2558139534883721,0.3,0.2222222222222222,0.31336405529953915,0.2702702702702703,0.3211009174311927,0.20238095238095238,0.0,0.5,0.43243243243243246,0.6666666666666666,0.0,0.0,0.20588235294117646,0.08602150537634409,0.0,1.0,0.43478260869565216,0.078125,0.0,0.0,0.0,0.0,0.3333333333333333,0.890625,0.41237113402061853,0.0,0.8421052631578947,0.75,0.0,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.45,0.0425531914893617,0.0,0.272108843537415,0.13043478260869565,0.0,0.8333333333333334,0.8856088560885609,0.0,0.0,0.639344262295082,0.0,0.0,0.45714285714285713,0.2,0.0,0.0,0.25,0.2,1.0,0.05454545454545454,0.0,0.3111111111111111,0.8333333333333334,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.7062937062937062,0.0,0.0,0.16666666666666666,0.0,0.3125,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.4,1.0,0.2,0.0,0.0,0.0,0.26666666666666666,0.0,0.2,0.0,0.08823529411764706,0.3333333333333333,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.11538461538461539,0.8333333333333334,0.0,0.0,0.0,0.0,0.5277777777777778,0.0,0.3333333333333333,0.0,0.11904761904761904,0.07894736842105263,0.03225806451612903,0.0,0.954954954954955,0.2727272727272727,0.3125,0.6,0.0,1.0,0.25,1.0,0.0,0.5,0.25,0.0,0.036036036036036036,0.0,0.0,0.25,0.0,0.09090909090909091,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.35,-1.0,0.3968253968253968,0.0,0.3333333333333333,0.0,0.0,0.3,0.9166666666666666,0.0625,0.5,0.0,0.2857142857142857,0.0,0.0,0.35135135135135137,0.5,1.0,0.07142857142857142,0.0,0.0,0.6274509803921569,0.3233082706766917,0.0,0.2857142857142857,0.88,0.0,0.0,0.038461538461538464,0.19909502262443438,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0
0.4,0.0,0.0,0.0,0.6666666666666666,0.18181818181818182,0.0,0.37142857142857144,0.0,0.0,0.061946902654867256,0.0,0.1875,0.0,0.0,0.0,0.0,0.2,0.864406779661017,0.0,0.1,0.0,0.43529411764705883,0.43137254901960786,0.0,0.0,0.17391304347826086,0.922077922077922,1.0,0.3,0.0,0.2,0.05263157894736842,1.0,0.524390243902439,0.5555555555555556,1.0,0.0,0.16666666666666666,0.0,0.375,0.0,0.64,0.25,0.4,0.6666666666666666,0.875,0.0,0.0,0.0,0.6285714285714286,0.4090909090909091,0.23728813559322035,0.0,0.0,0.0,0.0,0.0,0.12162162162162163,0.019230769230769232,0.0,0.0,1.0,0.0,0.1935483870967742,0.059322033898305086,0.11538461538461539,0.71,0.0,0.2911392405063291,0.35294117647058826,0.2777777777777778,0.0783132530120482,0.0,0.7666666666666667,0.0,0.0625,0.0,0.0,0.3333333333333333,0.0,0.0,0.16279069767441862,0.0,0.05555555555555555,0.3257918552036199,0.18181818181818182,0.2564102564102564,0.2413793103448276,0.0,0.0,0.7837837837837838,0.2857142857142857,0.0,0.0,0.07936507936507936,0.15384615384615385,0.0,1.0,0.29310344827586204,0.41818181818181815,1.0,0.0,0.6666666666666666,0.0,0.7777777777777778,0.2727272727272727,0.367816091954023,0.16666666666666666,0.0,0.425531914893617,0.9,0.2727272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.19858156028368795,1.0,0.5,0.043478260869565216,0.5,0.0,0.6101694915254238,0.0,0.0,0.43478260869565216,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.5,0.2,0.05555555555555555,0.3575757575757576,0.3888888888888889,0.20689655172413793,0.0,0.0,0.0,0.34375,0.38028169014084506,0.23255813953488372,0.375,0.0,0.5219298245614035,0.5789473684210527,0.0,0.058823529411764705,0.0,0.3333333333333333,0.0,0.0967741935483871,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01990049751243781,0.16666666666666666,0.2,0.0,0.25,0.0,0.29310344827586204,1.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.1875,1.0,0.0,0.19047619047619047,0.0,-1.0,0.3157894736842105,0.0,0.05263157894736842,0.1323529411764706,0.023809523809523808,0.07894736842105263,0.06451612903225806,0.3333333333333333,0.5454545454545454,0.0,0.21428571428571427,0.4,0.0,0.5,0.3333333333333333,0.34210526315789475,0.0,0.8125,0.40384615384615385,0.0,0.5180722891566265,0.0,0.0,0.125,0.0,0.13636363636363635,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.051094890510948905,-1.0,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.875,0.25,0.5932203389830508,0.012987012987012988,0.0,1.0,0.0,0.5205479452054794,0.75,0.0,1.0,0.9523809523809523,0.08333333333333333,0.14285714285714285,0.39669421487603307,0.0,0.09259259259259259,0.24,0.0,0.0,0.4,0.2669683257918552,0.0,-1.0,0.45454545454545453,0.35714285714285715,0.0,-1.0,0.3,-1.0,0.0,-1.0,-1.0,-1.0
0.0,0.37735849056603776,0.0,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.05309734513274336,0.0,0.0,0.0,0.5,0.0,0.0,0.16129032258064516,0.8421052631578947,0.2857142857142857,0.5,0.0,0.6733333333333333,0.5,0.0,0.0,0.03768115942028986,0.5333333333333333,0.35294117647058826,0.0,0.0,0.043478260869565216,0.0,1.0,0.13414634146341464,0.3333333333333333,0.0,0.07692307692307693,0.0,0.2,0.75,0.0,0.07692307692307693,0.125,0.4666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.391304347826087,0.4827586206896552,0.0,1.0,0.0,0.0,0.0,0.5,0.07042253521126761,0.36363636363636365,0.0,0.0,0.0,0.0,0.09375,0.328125,0.05,0.2348993288590604,0.0,0.4246575342465753,0.0,0.0,0.08433734939759036,0.16666666666666666,0.25,0.0,0.16666666666666666,0.0,0.0,0.31746031746031744,0.0,0.0,0.375,0.0,0.3333333333333333,0.14556962025316456,0.21428571428571427,0.08974358974358974,0.27586206896551724,0.0,0.0,0.47058823529411764,0.2,0.14035087719298245,0.0,0.01818181818181818,0.09615384615384616,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.25,1.0,0.7931034482758621,0.45454545454545453,0.031746031746031744,0.47058823529411764,0.0,0.06382978723404255,0.9,0.2727272727272727,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.8421052631578947,0.16,0.0,0.0,0.03125,0.0,0.0,0.288135593220339,0.3,0.0,0.5217391304347826,0.0,0.0,0.028639618138424822,0.0,0.0,0.15384615384615385,1.0,0.4,0.029411764705882353,0.25,0.5,0.5172413793103449,0.0,0.0,0.4444444444444444,0.5189873417721519,0.0,0.23529411764705882,0.5,0.0,0.33796296296296297,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.07692307692307693,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05013192612137203,0.5714285714285714,0.2,0.0,0.0,0.3,0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.15384615384615385,0.0,0.25,0.0,0.0,0.5714285714285714,0.5,-1.0,0.4411764705882353,0.0,0.0,0.11666666666666667,0.265625,0.08333333333333333,0.16216216216216217,0.48717948717948717,1.0,-1.0,0.2857142857142857,0.6,0.0,0.0,0.0,0.125,0.5,0.0,0.5348837209302325,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.125,0.2,0.0,0.25,0.0,0.1346153846153846,0.0,0.0,0.06976744186046512,-1.0,0.0,0.0,0.25,0.5,0.0,0.5,0.0,0.0,0.5714285714285714,0.0,0.0,1.0,0.0,0.46153846153846156,0.25,0.0,0.0,0.06666666666666667,0.1111111111111111,0.0,0.3350253807106599,0.0,0.09259259259259259,0.14285714285714285,0.0,0.6666666666666666,0.0,0.4308510638297872,0.0,-1.0,0.0,0.5,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0
0.0,0.3111111111111111,0.0,0.0,0.5,0.0,0.0,0.5333333333333333,0.0,0.0,0.07602339181286549,0.0,0.8518518518518519,0.0,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.16,0.25,0.0,0.0,0.19047619047619047,0.03333333333333333,0.75,0.3333333333333333,0.64,0.043478260869565216,0.875,1.0,0.6,0.0,0.0,0.40625,0.0,0.0,0.7142857142857143,0.2,0.08571428571428572,0.14285714285714285,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.5344827586206896,0.75,0.3333333333333333,0.11538461538461539,0.0,0.0,0.5,0.25,0.0,0.09090909090909091,0.0,0.0,0.5,0.08955223880597014,0.15979381443298968,1.0,0.030927835051546393,0.0,1.0,0.0,0.0,0.16167664670658682,0.0,0.0,0.0,0.8333333333333334,0.0,1.0,0.6832298136645962,0.0,1.0,0.25,0.0,0.05263157894736842,0.5279503105590062,0.1875,0.47126436781609193,0.09174311926605505,0.0,0.0,0.6666666666666666,0.2,0.05,0.0,0.09090909090909091,0.1917808219178082,0.0,1.0,0.3333333333333333,0.0,0.0,0.9743589743589743,0.0,0.4,1.0,0.16216216216216217,0.09090909090909091,1.0,0.0,0.07272727272727272,0.0,0.14814814814814814,0.0,0.5217391304347826,0.0,0.3333333333333333,0.6666666666666666,0.016,0.5,0.12053571428571429,1.0,0.09090909090909091,0.2857142857142857,1.0,0.0,0.9830508474576272,0.25,0.0,0.2905982905982906,0.0,0.0,0.03669724770642202,0.18181818181818182,0.21739130434782608,0.5813953488372093,0.0,0.06666666666666667,0.9705882352941176,0.6666666666666666,0.0,0.21621621621621623,0.0,0.0,0.16666666666666666,0.6444444444444445,0.0,0.0,0.0,0.0,0.7647058823529411,0.21428571428571427,0.0,0.125,0.6666666666666666,0.0,0.0,0.5284090909090909,0.07692307692307693,-1.0,0.7222222222222222,0.0,0.0,0.0,1.0,0.11764705882352941,0.0,0.17150395778364116,0.15384615384615385,0.3409090909090909,0.0,0.2,0.0,0.18181818181818182,0.0,0.0,0.0,1.0,0.0,0.0,0.038461538461538464,0.0,0.25,0.0,0.0,0.5,0.0,-1.0,0.11764705882352941,0.125,0.3076923076923077,0.6111111111111112,0.17647058823529413,0.31958762886597936,0.21428571428571427,0.4,0.0,-1.0,0.0,0.8,0.0,1.0,0.0,0.5,0.375,0.0,0.046511627906976744,0.0,0.37037037037037035,0.3333333333333333,0.0625,0.75,0.0,0.2,0.4,0.29411764705882354,0.2,0.0,0.4,0.0,0.0,0.29069767441860467,-1.0,0.5384615384615384,0.03571428571428571,0.325,0.0,0.0,0.16,0.0,1.0,1.0,-1.0,0.4,1.0,0.06666666666666667,0.5384615384615384,0.0,0.1111111111111111,0.0,0.2,0.0,0.0,0.20168067226890757,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.5,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.12121212121212122,0.3111111111111111,1.0,0.35294117647058826,0.6666666666666666,0.42857142857142855,0.0,0.3392857142857143,1.0,0.0,0.05851063829787234,0.3333333333333333,0.2716049382716049,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5104166666666666,0.0,0.0,0.0,0.047619047619047616,0.5882352941176471,0.25,0.0,0.8421052631578947,0.0,0.0,0.0,0.15,0.0,0.1,0.1836734693877551,0.0,0.0,0.0,0.6666666666666666,0.02857142857142857,0.15384615384615385,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.6551724137931034,0.0,0.25,0.0625,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.5,0.25,0.29508196721311475,0.0,0.0,0.0,0.8645833333333334,0.0,0.0,0.04807692307692308,0.0,0.0,0.0,0.2727272727272727,0.14814814814814814,0.021739130434782608,0.018633540372670808,0.0,0.0,0.18461538461538463,0.030303030303030304,0.0,0.05405405405405406,0.09375,0.31097560975609756,0.16853932584269662,0.0,1.0,0.5,0.15384615384615385,0.05,0.0,0.0,0.1875,0.0,1.0,0.0,0.17094017094017094,0.0,0.4,0.0,0.6428571428571429,1.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.5714285714285714,0.7272727272727273,1.0,0.0,0.35294117647058826,0.0,0.05851063829787234,0.3,0.22666666666666666,0.0,0.08333333333333333,0.2857142857142857,0.0,0.0,0.8333333333333334,0.25,0.0,0.75,0.0,0.5396825396825397,0.07407407407407407,0.0,0.5833333333333334,0.4166666666666667,0.3333333333333333,1.0,0.0,0.36885245901639346,0.6111111111111112,0.9459459459459459,1.0,0.2777777777777778,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.7755102040816326,0.2692307692307692,0.0,0.0,0.8,0.4,0.0,0.5961538461538461,0.37037037037037035,-1.0,0.64,1.0,0.5,0.0,0.5,0.0,0.0,0.6082725060827251,0.5555555555555556,0.14285714285714285,0.0,0.0,0.3333333333333333,0.06896551724137931,0.25,0.0,0.0,1.0,0.0,0.2916666666666667,0.0,0.0,0.0,0.037037037037037035,0.16666666666666666,1.0,0.0,-1.0,0.02,0.0,0.0,0.4411764705882353,0.08823529411764706,0.0,0.2857142857142857,0.45,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.11363636363636363,0.375,0.1111111111111111,0.0,0.23076923076923078,0.0,0.8823529411764706,0.0,0.16666666666666666,0.0,0.4,0.0,0.17073170731707318,0.3888888888888889,0.0,0.1375,-1.0,0.125,0.0,0.23376623376623376,0.125,0.3,0.28,0.3269230769230769,0.021739130434782608,0.0,-1.0,0.36363636363636365,0.0,0.16363636363636364,0.578125,0.0,0.125,0.0,0.0,0.0,0.0,0.056338028169014086,0.0,0.09090909090909091,0.13333333333333333,0.0,0.0,-1.0,-1.0,0.2,-1.0,-1.0,0.0,-1.0,-1.0,0.14285714285714285,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,0.38571428571428573,0.0,0.48717948717948717,0.6666666666666666,0.5,0.0,0.3392857142857143,0.0,0.975,0.5425531914893617,0.0,0.29347826086956524,0.0,0.25,0.09090909090909091,0.6666666666666666,0.5,0.0,0.0,0.0,0.14285714285714285,0.23595505617977527,0.0,0.0,0.0,0.046511627906976744,0.058823529411764705,0.5,0.4166666666666667,0.7368421052631579,0.0,0.0,0.08333333333333333,0.5909090909090909,0.043478260869565216,0.05555555555555555,0.14285714285714285,0.25,0.0,0.0,0.0,0.36923076923076925,0.29411764705882354,0.13043478260869565,0.0,0.0,0.8333333333333334,0.0,0.0,0.36363636363636365,0.0,0.043478260869565216,0.0,0.5208333333333334,0.0,0.0,0.5,0.2857142857142857,1.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.32786885245901637,0.0,0.0,0.0,0.33962264150943394,0.2727272727272727,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.46938775510204084,0.026515151515151516,0.0,0.0,0.2777777777777778,0.0,0.0,0.21621621621621623,0.19444444444444445,0.20261437908496732,0.449438202247191,0.15476190476190477,0.0,0.5,0.56,0.0,0.0,0.0,0.1875,0.0,1.0,0.06666666666666667,0.3247863247863248,0.0,0.4,0.0,0.0,0.25,1.0,0.09375,0.2,0.0,0.375,0.0,0.7142857142857143,0.2,0.0,0.14285714285714285,0.08823529411764706,0.0,0.018518518518518517,0.0,0.05405405405405406,0.0,0.4166666666666667,0.8461538461538461,0.0,0.55,0.7222222222222222,0.0,0.125,0.2777777777777778,0.5,0.25396825396825395,0.037037037037037035,0.42857142857142855,0.6595744680851063,0.6666666666666666,0.0,0.15384615384615385,0.6458333333333334,0.42613636363636365,0.46296296296296297,0.3958333333333333,0.0,0.1891891891891892,0.23076923076923078,0.0,0.0,0.25,0.8571428571428571,0.0,1.0,0.1875,0.0,0.0,0.0,0.09090909090909091,0.0,0.13333333333333333,0.14084507042253522,-1.0,0.48,1.0,0.0,0.0,0.0,0.5,0.0,0.47560975609756095,0.0,0.0,0.0,0.0,0.047619047619047616,0.12,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.4,0.0,0.0,0.1111111111111111,0.1935483870967742,0.0,0.0,-1.0,0.84,0.0,0.0,0.23529411764705882,0.11764705882352941,-1.0,0.2857142857142857,0.42168674698795183,1.0,-1.0,0.0,1.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.5,0.0,0.08695652173913043,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.14545454545454545,0.6,0.0,0.0875,-1.0,0.20833333333333334,0.6666666666666666,0.17142857142857143,0.0,0.0,0.8690476190476191,0.3829787234042553,0.0,0.0,-1.0,0.08571428571428572,0.6153846153846154,0.2727272727272727,0.671875,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,0.23943661971830985,0.5625,0.5357142857142857,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,0.3305785123966942,0.0,0.1111111111111111,0.4,0.36607142857142855,0.0,0.4583333333333333,0.0,0.0,0.0,0.25,0.13043478260869565,0.0,0.09090909090909091,0.1590909090909091,0.0,0.5806451612903226,0.8780487804878049,0.0,0.0,0.2857142857142857,0.39285714285714285,0.0,0.0,0.0,0.0,0.28125,0.0,0.5454545454545454,0.8666666666666667,0.16666666666666666,0.0,0.8571428571428571,0.7454545454545455,0.4782608695652174,0.7837837837837838,0.08571428571428572,0.17647058823529413,0.0,0.0,0.0,0.3230769230769231,0.0,0.391304347826087,0.0,0.0,0.8823529411764706,0.0,0.0,1.0,0.0,0.19858156028368795,0.0,0.43478260869565216,0.0,0.0,1.0,0.0,0.0,0.7931034482758621,0.0,0.0,0.0,0.24242424242424243,0.22727272727272727,0.0,0.18181818181818182,0.6666666666666666,0.41935483870967744,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.06666666666666667,0.3157894736842105,0.2,0.0,0.0,0.3333333333333333,0.2,0.0,0.10256410256410256,0.3382352941176471,0.3114754098360656,0.5854922279792746,0.24183006535947713,0.0,0.5869565217391305,0.76,0.030303030303030304,0.0,0.0,0.13043478260869565,0.0,0.0,0.6764705882352942,0.41776315789473684,0.0,0.6,1.0,0.0,0.0,1.0,0.037037037037037035,0.0,0.0,0.21875,0.0,0.22916666666666666,1.0,0.4,0.2,0.0,0.18181818181818182,0.05555555555555555,0.0,0.1891891891891892,0.0,0.038461538461538464,0.8208955223880597,0.0,0.14285714285714285,0.6193771626297578,0.1388888888888889,0.0,0.0,0.0,0.36363636363636365,0.6746031746031746,0.0625,0.075,0.0,0.0,0.0,0.8947368421052632,0.27007299270072993,0.1111111111111111,0.9197530864197531,0.0,0.3,0.08333333333333333,0.0,0.0,0.2,0.8333333333333334,0.6666666666666666,1.0,0.1111111111111111,0.0,0.7368421052631579,0.0,0.16666666666666666,0.0,0.1111111111111111,0.23943661971830985,-1.0,0.5,0.75,0.0,0.0,0.5,0.5,0.0,0.1737704918032787,0.0,0.030303030303030304,0.0,0.0,0.4074074074074074,0.25,0.4166666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,0.1111111111111111,1.0,0.5,1.0,-1.0,0.2,0.0,-1.0,0.7704918032786885,0.5,-1.0,0.2222222222222222,0.48936170212765956,0.0,-1.0,0.0,0.6666666666666666,0.23529411764705882,0.3333333333333333,0.0,0.125,0.5714285714285714,0.0,0.17391304347826086,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.29333333333333333,-1.0,0.46153846153846156,0.6153846153846154,0.2571428571428571,0.1,0.0,0.5135135135135135,0.2127659574468085,0.0,0.15873015873015872,-1.0,0.0,0.3333333333333333,0.19230769230769232,0.7111111111111111,0.0,0.30434782608695654,0.0,0.05405405405405406,0.0,-1.0,0.20689655172413793,0.0,0.10638297872340426,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
